id,hotel_id,url_id,language,service,service_category,created_at
2085,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Spa lounge/relaxation area,,2026-04-06 23:14:35.326862+01
2086,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Steam room,,2026-04-06 23:14:35.326862+01
2087,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Spa facilities,,2026-04-06 23:14:35.326862+01
2088,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Body wrap,,2026-04-06 23:14:35.326862+01
2089,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Body scrub,,2026-04-06 23:14:35.326862+01
2090,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Body treatments,,2026-04-06 23:14:35.326862+01
2091,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Pedicure,,2026-04-06 23:14:35.326862+01
2092,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Manicure,,2026-04-06 23:14:35.326862+01
2093,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Facial treatments,,2026-04-06 23:14:35.326862+01
2094,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Beauty Services,,2026-04-06 23:14:35.326862+01
2095,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Sun umbrellas,,2026-04-06 23:14:35.326862+01
2096,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Sun loungers or beach chairs,,2026-04-06 23:14:35.326862+01
2097,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Hot tub/Jacuzzi,,2026-04-06 23:14:35.326862+01
2098,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Massage,,2026-04-06 23:14:35.326862+01
2099,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Spa and wellness centre Additional charge,,2026-04-06 23:14:35.326862+01
2100,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,Sauna,,2026-04-06 23:14:35.326862+01
2101,31f6e92f-a3b2-4c71-94d8-c9ae225f9ba6,05fe3725-25c1-450e-9468-582464f923eb,en,English,,2026-04-06 23:14:35.326862+01
2102,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Outdoor swimming pool,,2026-04-06 23:14:58.072009+01
2103,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spa and wellness centre,,2026-04-06 23:14:58.072009+01
2104,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Restaurant,,2026-04-06 23:14:58.072009+01
2105,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Fitness centre,,2026-04-06 23:14:58.072009+01
2106,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Room service,,2026-04-06 23:14:58.072009+01
2107,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Free parking,,2026-04-06 23:14:58.072009+01
2108,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Free WiFi,,2026-04-06 23:14:58.072009+01
2109,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tea/coffee maker in all rooms,,2026-04-06 23:14:58.072009+01
2110,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Bar,,2026-04-06 23:14:58.072009+01
2111,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Breakfast,,2026-04-06 23:14:58.072009+01
2112,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Parking,,2026-04-06 23:14:58.072009+01
2113,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Balcony,,2026-04-06 23:14:58.072009+01
2114,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Air conditioning,,2026-04-06 23:14:58.072009+01
2115,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Bath,,2026-04-06 23:14:58.072009+01
2116,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Kitchen,,2026-04-06 23:14:58.072009+01
2117,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Family rooms,,2026-04-06 23:14:58.072009+01
2118,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Hairdryer,,2026-04-06 23:14:58.072009+01
2119,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Linen,,2026-04-06 23:14:58.072009+01
2120,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Wardrobe or closet,,2026-04-06 23:14:58.072009+01
2121,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Outdoor fireplace,,2026-04-06 23:14:58.072009+01
2122,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Picnic area,,2026-04-06 23:14:58.072009+01
2123,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Outdoor furniture,,2026-04-06 23:14:58.072009+01
2124,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Sun terrace,,2026-04-06 23:14:58.072009+01
2125,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Terrace,,2026-04-06 23:14:58.072009+01
2126,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Garden,,2026-04-06 23:14:58.072009+01
2127,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Stovetop,,2026-04-06 23:14:58.072009+01
2128,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Oven,,2026-04-06 23:14:58.072009+01
2129,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Dishwasher,,2026-04-06 23:14:58.072009+01
2130,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Bicycle rental,,2026-04-06 23:14:58.072009+01
2131,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tour or class about local culture,,2026-04-06 23:14:58.072009+01
2132,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Beach,,2026-04-06 23:14:58.072009+01
2133,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tennis equipment,,2026-04-06 23:14:58.072009+01
2134,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Water sport facilities on site Additional charge,,2026-04-06 23:14:58.072009+01
2135,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Snorkelling Additional charge Off-site,,2026-04-06 23:14:58.072009+01
2136,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Horse riding Additional charge Off-site,,2026-04-06 23:14:58.072009+01
2137,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Diving Additional charge Off-site,,2026-04-06 23:14:58.072009+01
2138,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Fishing Additional charge Off-site,,2026-04-06 23:14:58.072009+01
2139,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tennis court,,2026-04-06 23:14:58.072009+01
2140,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Seating Area,,2026-04-06 23:14:58.072009+01
2141,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Desk,,2026-04-06 23:14:58.072009+01
2142,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Flat-screen TV,,2026-04-06 23:14:58.072009+01
2143,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Fruits Additional charge,,2026-04-06 23:14:58.072009+01
2144,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Wine/champagne Additional charge,,2026-04-06 23:14:58.072009+01
2145,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Kids' meals,,2026-04-06 23:14:58.072009+01
2146,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Special diet menus (on request),,2026-04-06 23:14:58.072009+01
2147,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Minibar,,2026-04-06 23:14:58.072009+01
2148,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tea/Coffee maker,,2026-04-06 23:14:58.072009+01
2149,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Invoice provided,,2026-04-06 23:14:58.072009+01
2150,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Private check-in/check-out,,2026-04-06 23:14:58.072009+01
2151,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Concierge service,,2026-04-06 23:14:58.072009+01
2152,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Luggage storage,,2026-04-06 23:14:58.072009+01
2153,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Tour desk,,2026-04-06 23:14:58.072009+01
2154,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Express check-in/check-out,,2026-04-06 23:14:58.072009+01
2155,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,24-hour front desk,,2026-04-06 23:14:58.072009+01
2156,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Babysitting/child services Additional charge,,2026-04-06 23:14:58.072009+01
2157,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Board games/puzzles,,2026-04-06 23:14:58.072009+01
2158,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Daily housekeeping,,2026-04-06 23:14:58.072009+01
2159,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Trouser press Additional charge,,2026-04-06 23:14:58.072009+01
2160,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Ironing service Additional charge,,2026-04-06 23:14:58.072009+01
2161,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Dry cleaning Additional charge,,2026-04-06 23:14:58.072009+01
2162,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Laundry Additional charge,,2026-04-06 23:14:58.072009+01
2163,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Fire extinguishers,,2026-04-06 23:14:58.072009+01
2164,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,CCTV outside property,,2026-04-06 23:14:58.072009+01
2165,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,CCTV in common areas,,2026-04-06 23:14:58.072009+01
2166,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Smoke alarms,,2026-04-06 23:14:58.072009+01
2167,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Security alarm,,2026-04-06 23:14:58.072009+01
2168,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Key card access,,2026-04-06 23:14:58.072009+01
2169,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,24-hour security,,2026-04-06 23:14:58.072009+01
2170,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Safety deposit box,,2026-04-06 23:14:58.072009+01
2171,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Grocery deliveries Additional charge,,2026-04-06 23:14:58.072009+01
2172,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Non-smoking throughout,,2026-04-06 23:14:58.072009+01
2173,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Wake-up service,,2026-04-06 23:14:58.072009+01
2174,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Heating,,2026-04-06 23:14:58.072009+01
2175,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Car hire,,2026-04-06 23:14:58.072009+01
2176,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Ironing facilities,,2026-04-06 23:14:58.072009+01
2177,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Non-smoking rooms,,2026-04-06 23:14:58.072009+01
2178,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Yoga classes,,2026-04-06 23:14:58.072009+01
2179,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Fitness,,2026-04-06 23:14:58.072009+01
2180,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Full body massage,,2026-04-06 23:14:58.072009+01
2181,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Hand massage,,2026-04-06 23:14:58.072009+01
2182,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Head massage,,2026-04-06 23:14:58.072009+01
2183,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Couples massage,,2026-04-06 23:14:58.072009+01
2184,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Foot massage,,2026-04-06 23:14:58.072009+01
2185,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Neck massage,,2026-04-06 23:14:58.072009+01
2186,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Back massage,,2026-04-06 23:14:58.072009+01
2187,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spa/wellness packages,,2026-04-06 23:14:58.072009+01
2188,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spa lounge/relaxation area,,2026-04-06 23:14:58.072009+01
2189,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spa facilities,,2026-04-06 23:14:58.072009+01
2190,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Sun umbrellas,,2026-04-06 23:14:58.072009+01
2191,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Sun loungers or beach chairs,,2026-04-06 23:14:58.072009+01
2192,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Massage Additional charge,,2026-04-06 23:14:58.072009+01
2193,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spa and wellness centre Additional charge,,2026-04-06 23:14:58.072009+01
2194,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,English,,2026-04-06 23:14:58.072009+01
2195,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,Spanish,,2026-04-06 23:14:58.072009+01
2196,b6c1e9a1-c269-4500-af32-a67b46484d5e,54e587e1-b4d6-48b5-b1ae-c8bdbecb7342,en,French,,2026-04-06 23:14:58.072009+01
2197,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,2 piscinas,,2026-04-06 23:16:02.116751+01
2198,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Situado frente a la playa,,2026-04-06 23:16:02.116751+01
2199,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,WiFi gratis,,2026-04-06 23:16:02.116751+01
2200,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Habitaciones familiares,,2026-04-06 23:16:02.116751+01
2201,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Habitaciones sin humo,,2026-04-06 23:16:02.116751+01
2202,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Spa y centro de bienestar,,2026-04-06 23:16:02.116751+01
2203,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Tetera/cafetera en todas las habitaciones,,2026-04-06 23:16:02.116751+01
2204,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Bar,,2026-04-06 23:16:02.116751+01
2205,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Zona privada de playa,,2026-04-06 23:16:02.116751+01
2206,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Desayuno,,2026-04-06 23:16:02.116751+01
2207,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Zapatillas,,2026-04-06 23:16:02.116751+01
2208,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Baño privado,,2026-04-06 23:16:02.116751+01
2209,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Artículos de aseo gratis,,2026-04-06 23:16:02.116751+01
2210,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Secador de pelo,,2026-04-06 23:16:02.116751+01
2211,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Bañera,,2026-04-06 23:16:02.116751+01
2212,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Ducha,,2026-04-06 23:16:02.116751+01
2213,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Reloj despertador,,2026-04-06 23:16:02.116751+01
2214,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Chimenea exterior,,2026-04-06 23:16:02.116751+01
2215,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Mobiliario exterior,,2026-04-06 23:16:02.116751+01
2216,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Terraza / solárium,,2026-04-06 23:16:02.116751+01
2217,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Terraza,,2026-04-06 23:16:02.116751+01
2218,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Jardín,,2026-04-06 23:16:02.116751+01
2219,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Aeróbic,,2026-04-06 23:16:02.116751+01
2220,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Eventos deportivos en directo (emisión),,2026-04-06 23:16:02.116751+01
2221,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Música / espectáculos en directo Fuera del alojamiento,,2026-04-06 23:16:02.116751+01
2222,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Clases de cocina De pago Fuera del alojamiento,,2026-04-06 23:16:02.116751+01
2223,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Happy hour,,2026-04-06 23:16:02.116751+01
2224,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Cenas temáticas De pago,,2026-04-06 23:16:02.116751+01
2225,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Tours en bici De pago,,2026-04-06 23:16:02.116751+01
2226,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Tours a pie De pago,,2026-04-06 23:16:02.116751+01
2227,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Playa,,2026-04-06 23:16:02.116751+01
2228,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Equipamiento de tenis,,2026-04-06 23:16:02.116751+01
2229,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Entretenimiento nocturno,,2026-04-06 23:16:02.116751+01
2230,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Personal de animación,,2026-04-06 23:16:02.116751+01
2231,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Submarinismo De pago Fuera del alojamiento,,2026-04-06 23:16:02.116751+01
2232,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Ciclismo,,2026-04-06 23:16:02.116751+01
2233,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Casino,,2026-04-06 23:16:02.116751+01
2234,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Campo de golf (a menos de 3 km) De pago,,2026-04-06 23:16:02.116751+01
2235,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Canales por cable,,2026-04-06 23:16:02.116751+01
2236,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Teléfono,,2026-04-06 23:16:02.116751+01
2237,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Vino / champán De pago,,2026-04-06 23:16:02.116751+01
2238,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Menús para dietas especiales (bajo petición),,2026-04-06 23:16:02.116751+01
2239,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Snack-bar,,2026-04-06 23:16:02.116751+01
2240,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Desayuno en la habitación,,2026-04-06 23:16:02.116751+01
2241,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Restaurante,,2026-04-06 23:16:02.116751+01
2242,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Tetera / cafetera,,2026-04-06 23:16:02.116751+01
2243,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Servicio de aparcacoches,,2026-04-06 23:16:02.116751+01
2244,4abb00f8-0ddd-406e-9302-59b338bc35ec,05fe3725-25c1-450e-9468-582464f923eb,es,Parking en un garaje,,2026-04-06 23:16:02.116751+01
